Wall time,Step,Value
1636805077.0235085,716500,12877.2001953125
1636805077.7599406,717000,12877.2001953125
1636805078.508463,717500,12877.2001953125
1636805080.0301132,718500,12877.2001953125
1636805080.7622113,719000,12877.2001953125
1636805081.5127544,719500,12877.2001953125
1636805082.998219,720500,12877.2001953125
1636805084.4996321,721500,12877.2001953125
1636805088.944342,724500,12877.2001953125
1636805090.4339688,725500,12877.2001953125
1636805094.1508064,728000,12877.2001953125
1636805094.8920877,728500,12877.2001953125
1636805097.8712819,730500,12877.2001953125
1636805101.6007032,733000,12877.2001953125
1636805102.3460824,733500,12877.2001953125
1636805105.3256245,735500,12877.2001953125
1636805108.3022034,737500,12877.2001953125
1636805110.5323305,739000,12877.2001953125
1636805112.7691035,740500,12877.2001953125
1636805113.516873,741000,12877.2001953125
1636805114.2678921,741500,12877.2001953125
1636805116.5172749,743000,12877.2001953125
1636805117.25978,743500,12877.2001953125
1636805119.514252,745000,12877.2001953125
1636805121.0169868,746000,12877.2001953125
1636805121.7600048,746500,12877.2001953125
1636805122.5211039,747000,12877.2001953125
1636805127.731476,750500,12877.2001953125
1636805128.4762456,751000,12877.2001953125
1636805129.239867,751500,12877.2001953125
1636805129.9673276,752000,12877.2001953125
1636805131.4320927,753000,12877.2001953125
1636805132.1829076,753500,12877.2001953125
1636805132.9152343,754000,12877.2001953125
1636805133.6593556,754500,12877.2001953125
1636805134.39996,755000,12877.2001953125
1636805135.1323152,755500,12877.2001953125
1636805135.8490777,756000,12877.2001953125
1636805136.5939279,756500,12877.2001953125
1636805137.3465657,757000,12877.2001953125
1636805139.5668185,758500,12877.2001953125
1636805141.0416992,759500,12877.2001953125
1636805144.7845743,762000,12877.2001953125
1636805145.5269587,762500,12877.2001953125
1636805146.274157,763000,12877.2001953125
1636805147.7333777,764000,12877.2001953125
1636805152.9270213,767500,12877.2001953125
1636805154.4013653,768500,12877.2001953125
1636805158.103118,771000,12877.2001953125
1636805158.8409848,771500,12877.2001953125
1636805161.848947,773500,12877.2001953125
1636805163.3463314,774500,12877.2001953125
1636805164.1126869,775000,12877.2001953125
1636805165.5947437,776000,12877.2001953125
1636805166.3409474,776500,12877.2001953125
1636805167.821976,777500,12877.2001953125
1636805168.5598893,778000,12877.2001953125
1636805172.9897437,781000,12877.2001953125
1636805173.7392106,781500,12877.2001953125
1636805174.4914596,782000,12877.2001953125
1636805178.2111807,784500,12877.2001953125
1636805178.9503667,785000,12877.2001953125
1636805185.6613095,789500,12877.2001953125
1636805186.4141376,790000,12877.2001953125
1636805188.6425123,791500,12877.2001953125
1636805189.3875008,792000,12877.2001953125
1636805190.1154058,792500,12877.2001953125
1636805191.5713418,793500,12877.2001953125
1636805193.0769255,794500,12877.2001953125
1636805194.5592828,795500,12877.2001953125
1636805196.7905526,797000,12877.2001953125
1636805197.532101,797500,12877.2001953125
1636805199.0201058,798500,12877.2001953125
1636805199.7598982,799000,12877.2001953125
1636805201.250346,800000,12877.2001953125
1636805202.7352345,801000,12877.2001953125
1636805203.478805,801500,12877.2001953125
1636805204.985943,802500,12877.2001953125
1636805205.7305088,803000,12877.2001953125
1636805208.7246134,805000,12877.2001953125
1636805209.4674232,805500,12877.2001953125
1636805210.9269295,806500,12877.2001953125
1636805211.6648595,807000,12877.2001953125
1636805212.4130836,807500,12877.2001953125
1636805213.14622,808000,12877.2001953125
1636805214.6235583,809000,12877.2001953125
1636805215.3498297,809500,12877.2001953125
1636805216.0794315,810000,12877.2001953125
1636805216.8309295,810500,12877.2001953125
1636805219.8002036,812500,12877.2001953125
1636805221.293576,813500,12877.2001953125
1636805222.0435226,814000,12877.2001953125
1636805222.7905068,814500,12877.2001953125
1636805224.3042257,815500,12877.2001953125
1636805225.7813826,816500,12877.2001953125
1636805227.2830334,817500,12877.2001953125
1636805228.7552905,818500,12877.2001953125
1636805229.503778,819000,12877.2001953125
1636805230.2409873,819500,12877.2001953125
1636805231.7025232,820500,12877.2001953125
1636805232.4519887,821000,12877.2001953125
1636805233.1928031,821500,12877.2001953125
1636805233.9258075,822000,12877.2001953125
1636805234.660508,822500,12877.2001953125
1636805235.425965,823000,12877.2001953125
1636805236.8971493,824000,12877.2001953125
1636805237.662929,824500,12877.2001953125
1636805239.8798137,826000,12877.2001953125
1636805240.616328,826500,12877.2001953125
1636805242.1252062,827500,12877.2001953125
1636805242.8722253,828000,12877.2001953125
1636805245.1296883,829500,12877.2001953125
1636805245.8779902,830000,12877.2001953125
1636805246.6030505,830500,12877.2001953125
1636805247.344171,831000,12877.2001953125
1636805248.0859144,831500,12877.2001953125
1636805249.557939,832500,12877.2001953125
1636805252.5311122,834500,12877.2001953125
1636805254.0043082,835500,12877.2001953125
1636805254.7336354,836000,12877.2001953125
1636805255.4668186,836500,12877.2001953125
1636805257.702012,838000,12877.2001953125
1636805258.441593,838500,12877.2001953125
1636805259.912749,839500,12877.2001953125
1636805262.921265,841500,12877.2001953125
1636805263.679827,842000,12877.2001953125
1636805264.4418933,842500,12877.2001953125
1636805265.2077765,843000,12877.2001953125
1636805266.6912103,844000,12877.2001953125
1636805269.6427953,846000,12877.2001953125
1636805270.386763,846500,12877.2001953125
1636805271.886977,847500,12877.2001953125
1636805272.624522,848000,12877.2001953125
1636805273.3694732,848500,12877.2001953125
1636805274.1127143,849000,12877.2001953125
1636805275.5995939,850000,12877.2001953125
1636805277.8288171,851500,12877.2001953125
1636805278.580959,852000,12877.2001953125
1636805279.3516593,852500,12877.2001953125
1636805280.1039987,853000,12877.2001953125
1636805280.852182,853500,12877.2001953125
1636805283.079718,855000,12877.2001953125
1636805283.823787,855500,12877.2001953125
1636805286.8471756,857500,12877.2001953125
1636805287.5934315,858000,12877.2001953125
1636805289.0709512,859000,12877.2001953125
1636805289.8295393,859500,12877.2001953125
1636805290.5713308,860000,12877.2001953125
1636805293.5735931,862000,12877.2001953125
1636805295.8335114,863500,12877.2001953125
1636805297.3556144,864500,12877.2001953125
1636805299.6241264,866000,12877.2001953125
1636805300.3832383,866500,12877.2001953125
1636805301.1461773,867000,12877.2001953125
1636805301.8900268,867500,12877.2001953125
1636805302.6579998,868000,12877.2001953125
1636805304.1657016,869000,12877.2001953125
1636805304.912147,869500,12877.2001953125
1636805305.661265,870000,12877.2001953125
1636805307.8858151,871500,12877.2001953125
1636805308.6404343,872000,12877.2001953125
1636805310.1291456,873000,12877.2001953125
1636805310.8699315,873500,12877.2001953125
1636805311.609001,874000,12877.2001953125
1636805313.8118794,875500,12877.2001953125
1636805315.3023481,876500,12877.2001953125
1636805316.0412002,877000,12877.2001953125
1636805316.7931118,877500,12877.2001953125
1636805317.5219107,878000,12877.2001953125
1636805322.6969101,881500,12877.2001953125
1636805323.4235852,882000,12877.2001953125
1636805325.675901,883500,12877.2001953125
1636805329.4189494,886000,12877.2001953125
1636805332.3885422,888000,12877.2001953125
1636805333.878381,889000,12877.2001953125
1636805335.3746963,890000,12877.2001953125
1636805336.8666463,891000,12877.2001953125
1636805337.6087918,891500,12877.2001953125
1636805338.3432834,892000,12877.2001953125
1636805339.0889626,892500,12877.2001953125
1636805342.0772626,894500,12877.2001953125
1636805342.8257906,895000,12877.2001953125
1636805343.5907693,895500,12877.2001953125
1636805345.079431,896500,12877.2001953125
1636805345.8230326,897000,12877.2001953125
1636805346.5752702,897500,12877.2001953125
1636805349.5499976,899500,12877.2001953125
1636805351.0501897,900500,12877.2001953125
1636805352.5360591,901500,12877.2001953125
1636805354.0285337,902500,12877.2001953125
1636805354.7705607,903000,12877.2001953125
1636805356.2870507,904000,12877.2001953125
1636805359.278307,906000,12877.2001953125
1636805360.7833707,907000,12877.2001953125
1636805361.5301797,907500,12877.2001953125
1636805363.7961392,909000,12877.2001953125
1636805366.0118043,910500,12877.2001953125
1636805368.9510221,912500,12877.2001953125
1636805370.4324641,913500,12877.2001953125
1636805371.1940725,914000,12877.2001953125
1636805373.4040408,915500,12877.2001953125
1636805376.3679485,917500,12877.2001953125
1636805377.1162457,918000,12877.2001953125
1636805377.8909295,918500,12877.2001953125
1636805378.6489801,919000,12877.2001953125
1636805380.886512,920500,12877.2001953125
1636805381.6360552,921000,12877.2001953125
1636805382.386799,921500,12877.2001953125
1636805383.930996,922500,12877.2001953125
1636805384.703624,923000,12877.2001953125
1636805385.4847703,923500,12877.2001953125
1636805387.021868,924500,12877.2001953125
1636805387.7807405,925000,12877.2001953125
1636805390.0594063,926500,12877.2001953125
1636805390.8022492,927000,12877.2001953125
1636805392.3289626,928000,12877.2001953125
1636805393.8722441,929000,12877.2001953125
1636805394.622394,929500,12877.2001953125
1636805395.3827863,930000,12877.2001953125
1636805400.6514928,933500,12877.2001953125
1636805401.402366,934000,12877.2001953125
1636805402.1486344,934500,12877.2001953125
1636805402.897904,935000,12877.2001953125
1636805407.3940775,938000,12877.2001953125
1636805408.1302645,938500,12877.2001953125
1636805408.8650813,939000,12877.2001953125
1636805409.604311,939500,12877.2001953125
1636805410.3381195,940000,12877.2001953125
1636805411.823894,941000,12877.2001953125
1636805414.1257274,942500,12877.2001953125
1636805416.4704885,944000,12877.2001953125
1636805419.569748,946000,12877.2001953125
1636805420.3223343,946500,12877.2001953125
1636805421.07386,947000,12877.2001953125
1636805421.867514,947500,12877.2001953125
1636805422.6329389,948000,12877.2001953125
1636805424.1746204,949000,12877.2001953125
1636805424.9462438,949500,12877.2001953125
1636805427.9392273,951500,12877.2001953125
1636805430.163436,953000,12877.2001953125
1636805430.9206605,953500,12877.2001953125
1636805433.2144384,955000,12877.2001953125
1636805433.9757328,955500,12877.2001953125
1636805434.7298903,956000,12877.2001953125
1636805435.4722066,956500,12877.2001953125
1636805436.24462,957000,12877.2001953125
1636805437.7484126,958000,12877.2001953125
1636805438.4961672,958500,12877.2001953125
1636805439.2719316,959000,12877.2001953125
1636805440.0269275,959500,12877.2001953125
1636805440.7872958,960000,12877.2001953125
1636805443.9266586,962000,12877.2001953125
1636805444.6689143,962500,12877.2001953125
1636805445.4314082,963000,12877.2001953125
1636805447.6577787,964500,12877.2001953125
1636805449.163369,965500,12877.2001953125
1636805449.8895462,966000,12877.2001953125
1636805450.6381845,966500,12877.2001953125
1636805452.1513197,967500,12877.2001953125
1636805452.901255,968000,12877.2001953125
1636805453.6798105,968500,12877.2001953125
1636805455.2005415,969500,12877.2001953125
1636805455.9475784,970000,12877.2001953125
1636805458.2170484,971500,12877.2001953125
1636805459.7603087,972500,12877.2001953125
1636805461.2803571,973500,12877.2001953125
1636805462.0443914,974000,12877.2001953125
1636805463.5569441,975000,12877.2001953125
1636805465.8053808,976500,12877.2001953125
1636805467.2990797,977500,12877.2001953125
1636805468.0383744,978000,12877.2001953125
1636805468.7976964,978500,12877.2001953125
1636805470.3092732,979500,12877.2001953125
1636805471.794852,980500,12877.2001953125
1636805472.5567985,981000,12877.2001953125
1636805473.308093,981500,12877.2001953125
1636805476.3131878,983500,12877.2001953125
1636805477.0764225,984000,12877.2001953125
1636805478.611659,985000,12877.2001953125
1636805480.1474104,986000,12877.2001953125
1636805483.9398932,988500,12877.2001953125
1636805486.9713144,990500,12877.2001953125
1636805487.727728,991000,12877.2001953125
1636805488.4689684,991500,12877.2001953125
1636805489.2442904,992000,12877.2001953125
1636805498.2530859,998000,12877.2001953125
1636805499.767277,999000,12877.2001953125
1636805501.2560923,1000000,12877.2001953125
